"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1561927992552460288","Tue Aug 23 04:07:07 +0000 2022","961","Iya udah enam bulan udah setengah tahun perang terjadi antara Rusia-Ukraina. Berbagai cara ditempuh agar kedua pihak berdamai tapi nyatanya sampai hari ini invasi masih terjadi. https://t.co/KjdN3cebKk","1561927992552460288","https://pbs.twimg.com/media/Fa0VOiyVQAAlTDh.jpg","","in","","24","17","169","https://x.com/undefined/status/1561927992552460288","1162545299614662656",
"1496740714692022274","Thu Feb 24 06:56:09 +0000 2022","32892","Peperangan berkobar setelah Presiden Rusia Vladimir Putin Izinkan operasi militer Rusia di Ukraina. Sebuah utas update kondisi peperangan Rusia-Ukraina. https://t.co/3QFgI0eIc2","1496740714692022274","https://pbs.twimg.com/media/FMV9a2KVEAMLMbW.jpg","","in","","513","157","10573","https://x.com/undefined/status/1496740714692022274","1158355819512991747",
"1561230919809527808","Sun Aug 21 05:57:12 +0000 2022","5","- @sandiuno bilang gini soal perang Rusia - Ukraina https://t.co/aGTZBEo8qR","1561230919809527808","https://pbs.twimg.com/ext_tw_video_thumb/1561230827920723968/pu/img/PErGDPwkfcaLJSRp.jpg","","in","","0","2","6","https://x.com/undefined/status/1561230919809527808","47049819",
"1497221471281692673","Fri Feb 25 14:46:30 +0000 2022","237","Digadang-gadang jadi cikal-bakal Perang Dunia III hubungan Rusia dan Ukraina sebenernya udah cukup kompleks dari dulu. Lahir dari klaim ibu yang sama Kievan Rus tapi nasibnya pasca invasi Mongol begitu berbeda. #BikinPahamBikinNyaman https://t.co/wkhi7TnP8n","1497221471281692673","https://pbs.twimg.com/media/FMcy_TBVgAAiUe6.jpg","","in","","0","4","52","https://x.com/undefined/status/1497221471281692673","903229236051247104",
"1496775424721842181","Thu Feb 24 09:14:04 +0000 2022","5745","kalo ada yg lost in translation tp pengen tau kenapa sih rusia ini okupasi ukraina. bahasa bayinya adalah dulu rusia dan ukraina ada di satu kubu. sejak 2013 semua berubah. rusia benci sama organisasi namanya NATO. nah skrg ukraina deket bgt sama nato yg notabene musuhnya.","1496775424721842181","","","in","","124","44","1212","https://x.com/undefined/status/1496775424721842181","994239961204379649",
"1496709967012777985","Thu Feb 24 04:53:58 +0000 2022","7811","Yo tampoco sabía qué onda con el conflicto Rusia-Ucrania y lo googleé para que ustedes no tuvieran que hacerlo. Ahí va resumido: 1. Donetsk y Luhansk son dos áreas en la región de Donbass en Ucrania que desde 2014 se están peleando porque muchos ahí son separatistas prorrusos. https://t.co/RYmnJo3D4w","1496709967012777985","https://pbs.twimg.com/media/FMVhyDpVQAEvEga.jpg","","es","","146","164","1692","https://x.com/undefined/status/1496709967012777985","775183902",
"1496695109890367489","Thu Feb 24 03:54:56 +0000 2022","6003","Perang antara Rusia dan Ukraine telah bermula. Media Ukraine melaporkan beberapa tempat di Ukraine telah dibedil bom oleh Rusia. Letupan besar boleh dilihat di Kharkiv Ukraine sebentar tadi. https://t.co/1KyQHe9q88","1496695109890367489","https://pbs.twimg.com/media/FMVURUaVIAEDAZV.jpg","","in","","144","31","3832","https://x.com/undefined/status/1496695109890367489","513161948",
"1496833569511321600","Thu Feb 24 13:05:07 +0000 2022","259","Konflik Rusia-Ukraina sdh ada sejak jaman Tzar Rusia berlanjut di era Revolusi Bolshevik. Di era Uni Sovyet Stalin menerapkan kebijakan collectivization yg mengakibatkan jutaan rakyat Ukraina mati kelaparan. Saat invasi NAZI Jerman banyak rakyat Ukraina yg berpihak pd Jerman https://t.co/Oet0ptfV0f","1496833569511321600","https://pbs.twimg.com/media/FMXSMrUaUAUQ-CC.jpg","","in","","5","13","120","https://x.com/undefined/status/1496833569511321600","869327120",
"1497146058937450500","Fri Feb 25 09:46:50 +0000 2022","263","Rusia continúa con su invasión en Ucrania llegando hasta su capital Kiev. Putin sigue la idea de la nueva URSS junto a los países de la agenda comunista. En Noviembre del 2020 @JMilei anticipó lo que está pasando sin Trump con la agenda comunista. No es adivino es análisis. https://t.co/A9EwuVYPAd","1497146058937450500","https://pbs.twimg.com/ext_tw_video_thumb/1497145801683914759/pu/img/RU7COZuNAndMgvfE.jpg","","es","","3","8","73","https://x.com/undefined/status/1497146058937450500","961572649951551488",
"1496879890305454083","Thu Feb 24 16:09:11 +0000 2022","271","Panas sejak 2014 Rusia kini turun langsung melakukan invasi ke Ukraina. ±200 ribu pasukan dikerahkan. Dengan alasan 'menyatukan' daerah yang dulu sempat jadi bagian mereka atau berusaha melindungi aset dan pengaruh yang ada aksi ini sejak awal mempengaruhi sepakbola di sana. https://t.co/MBmAfelZb8","1496879890305454083","https://pbs.twimg.com/media/FMX8UMWVgAMPOW9.jpg","","in","","1","8","81","https://x.com/undefined/status/1496879890305454083","947281567",
