"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1496740714692022274","Thu Feb 24 06:56:09 +0000 2022","32893","Peperangan berkobar setelah Presiden Rusia Vladimir Putin Izinkan operasi militer Rusia di Ukraina. Sebuah utas update kondisi peperangan Rusia-Ukraina. https://t.co/3QFgI0eIc2","1496740714692022274","https://pbs.twimg.com/media/FMV9a2KVEAMLMbW.jpg","","in","","513","157","10573","https://x.com/undefined/status/1496740714692022274","1158355819512991747",
"1561927992552460288","Tue Aug 23 04:07:07 +0000 2022","961","Iya udah enam bulan udah setengah tahun perang terjadi antara Rusia-Ukraina. Berbagai cara ditempuh agar kedua pihak berdamai tapi nyatanya sampai hari ini invasi masih terjadi. https://t.co/KjdN3cebKk","1561927992552460288","https://pbs.twimg.com/media/Fa0VOiyVQAAlTDh.jpg","","in","","24","17","169","https://x.com/undefined/status/1561927992552460288","1162545299614662656",
"1496775424721842181","Thu Feb 24 09:14:04 +0000 2022","5745","kalo ada yg lost in translation tp pengen tau kenapa sih rusia ini okupasi ukraina. bahasa bayinya adalah dulu rusia dan ukraina ada di satu kubu. sejak 2013 semua berubah. rusia benci sama organisasi namanya NATO. nah skrg ukraina deket bgt sama nato yg notabene musuhnya.","1496775424721842181","","","in","","124","44","1212","https://x.com/undefined/status/1496775424721842181","994239961204379649",
"1558051443235778562","Fri Aug 12 11:23:05 +0000 2022","377","Di studio BKN (Badan Kebudayaan Nasional ) DPP @PDI_Perjuangan persiapan wawancara dgn TV Jerman tentang Geopolitik Perang Rusia-Ukraina serta peran teknologi media sosial dalam isu2 geopolitik https://t.co/jONApGB1TJ","1558051443235778562","https://pbs.twimg.com/ext_tw_video_thumb/1558051400873299969/pu/img/iV39SW_HFGjCeobw.jpg","","in","","3","5","49","https://x.com/undefined/status/1558051443235778562","183217247",
"1561624359554281472","Mon Aug 22 08:00:35 +0000 2022","317","List kekacauan dunia sejak Sunda Empire diusik: - pandemi covid - perang Ukraina-Rusia - skandal Ferdi Sambo terbongkar","1561624359554281472","","","in","","4","0","186","https://x.com/undefined/status/1561624359554281472","75184094",
"1496686330834997251","Thu Feb 24 08:20:21 +0000 2022","380","Rusia telah mengirim 200 ribu pasukan militer ke perbatasan Ukraina. Sejumlah ledakan pun dilaporkan terdengar di beberapa kota besar di Ukraina imbas serangan Rusia. https://t.co/DtoA08bCLF #CNNIndonesia https://t.co/EqqABgSImb","1496761907012796418","https://pbs.twimg.com/ext_tw_video_thumb/1496761773860352005/pu/img/q_ND4Bec3VRx4xig.jpg","CNNIndonesia","in","","11","3","51","https://x.com/undefined/status/1496761907012796418","17128975",
"1496719241101275136","Thu Feb 24 05:30:49 +0000 2022","951","Putin umumkan operasi militer Rusia di Ukraina. Donetsk Luhansk Kharkiv serta kota di bagian timur yg jadi perbatasan berpotensi terdampak pertama. Tapi saya enggak bahas perang melainkan sepenggal kenangan selama liputan pada Euro 2012 di Ukraina. https://t.co/UzHli48VDa","1496719241101275136","https://pbs.twimg.com/media/FMVp_MqUUAUtBl3.jpg","","in","","4","21","242","https://x.com/undefined/status/1496719241101275136","4739247200",
"1496695109890367489","Thu Feb 24 03:54:56 +0000 2022","6004","Perang antara Rusia dan Ukraine telah bermula. Media Ukraine melaporkan beberapa tempat di Ukraine telah dibedil bom oleh Rusia. Letupan besar boleh dilihat di Kharkiv Ukraine sebentar tadi. https://t.co/1KyQHe9q88","1496695109890367489","https://pbs.twimg.com/media/FMVURUaVIAEDAZV.jpg","","in","","144","31","3832","https://x.com/undefined/status/1496695109890367489","513161948",
"1561230919809527808","Sun Aug 21 05:57:12 +0000 2022","5","- @sandiuno bilang gini soal perang Rusia - Ukraina https://t.co/aGTZBEo8qR","1561230919809527808","https://pbs.twimg.com/ext_tw_video_thumb/1561230827920723968/pu/img/PErGDPwkfcaLJSRp.jpg","","in","","0","2","6","https://x.com/undefined/status/1561230919809527808","47049819",
"1496728701576220673","Thu Feb 24 06:08:24 +0000 2022","242","Suara ledakan terdengar di Kiev dan Mariupol Ukraina. Menlu Ukraina Dmytro Kuleba menyebut Presiden Rusia Vladimir Putin telah melakukan invasi skala penuh yang berarti perang agresi telah dimulai. #LagiRame https://t.co/fBBFVq3xTW","1496728701576220673","https://pbs.twimg.com/media/FMVy0jUVEAEZgQL.jpg","","in","","16","7","52","https://x.com/undefined/status/1496728701576220673","2388795571",
