"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1531492757272793088","Tue May 31 04:28:21 +0000 2022","15915","Orang Rusia bikin onar di Bali sampe Polisi kita harus buat peringatan spesifik pakai Bahasa Rusia buat ngatur turis gopnik ini biar gak berulah https://t.co/iRlRioCUSo","1531492757272793088","https://pbs.twimg.com/media/FUD0ZnaUsAAvoP0.jpg","","in","","638","406","3165","https://x.com/undefined/status/1531492757272793088","169445636",
"1818621509759299762","Wed Jul 31 12:15:30 +0000 2024","201","Indonesia views Russia as a great friend and would like to continue to develop relations President-elect Prabowo Subianto said at a meeting with Putin https://t.co/G4nrbVTagT","1818621509759299762","https://pbs.twimg.com/ext_tw_video_thumb/1818621479413530624/pu/img/ssQEBJBZDwHRgmpY.jpg","","en","","0","3","26","https://x.com/undefined/status/1818621509759299762","1128337957289697281",
"1789654626503151796","Sun May 12 13:51:27 +0000 2024","662","Para gembong NARKOBA bekerja sama dgn petugas negara utk mendeportasi WN Rusia yg membantu pemberantasan NARKOBA di Indonesia. Negara ini benar2 rusak di bw resim Jokowi. https://t.co/2vmLWRaLNt","1789654626503151796","https://pbs.twimg.com/ext_tw_video_thumb/1789654563076902913/pu/img/n_RQhPQ7YFFfOACF.jpg","","in","","11","21","421","https://x.com/undefined/status/1789654626503151796","1383750727575605257",
"1768516721865109623","Fri Mar 15 05:56:58 +0000 2024","1343","Kementerian Pertahanan Rusia mengklaim bahwa 13 000+ tentara asing bayaran (mercenaries) membantu Ukraina dalam melawan invasinya Dari jumlah tersebut 10 diantaranya berasal dari Indonesia 🇮🇩 di mana empat sudah tewas https://t.co/zYRxmzMbkH","1768516721865109623","https://pbs.twimg.com/media/GIsHcb_aQAAtcgb.jpg","","in","","40","130","203","https://x.com/undefined/status/1768516721865109623","1123556466273570816",
"1740255883601621454","Thu Dec 28 06:18:29 +0000 2023","782","Apa yg terjadi di isu Rohingya itu contoh kecil operasi pengaruh para elit di dunia digital bisa jadi hal horor. Dan itu gak terjadi secara organik. Laporan terbaru kami melihat bagaimana influence operation dilakukan Rusia yang infiltrasi arus informasi Perang Ukraina pada https://t.co/mjbFwnpQJX","1740255883601621454","https://pbs.twimg.com/ext_tw_video_thumb/1740251931023728640/pu/img/YntgIlgNd9cIxmm9.jpg","","in","","17","15","385","https://x.com/undefined/status/1740255883601621454","261912160",
"1818681718641176843","Wed Jul 31 16:14:45 +0000 2024","546","🇮🇩PRABOWO SUBIANTO: As you know we consider Russia as a great friend. And I would like to continue to maintain and enhance this relationship. In our history we remember that Russia has always helped us in many aspects. When we were in difficulties Russia helped us. https://t.co/2aZCAhosyO","1818681718641176843","https://pbs.twimg.com/media/GT0_4Spb0AAFXYU.jpg","","en","","22","12","183","https://x.com/undefined/status/1818681718641176843","24876821",
"1809669775192199585","Sat Jul 06 19:24:31 +0000 2024","4058","‼️ Indonesia Refuses to Refuel Russian Airlines https://t.co/j58qcchpLt https://t.co/tj9RZ4h5Gf","1809669775192199585","https://pbs.twimg.com/media/GR09ERVWsAED3mz.jpg","","en","","19","32","477","https://x.com/undefined/status/1809669775192199585","1498461179890524161",
"1793608555955990590","Thu May 23 12:02:37 +0000 2024","32","@jungbinnazone asli aneh bett dia masalahin orang indo dukung Rusia pdhl Rusia aja mayoritas Kristen","1793613503594729588","","leondrayn","in","","0","1","0","https://x.com/undefined/status/1793613503594729588","1530928416739893248",
"1716462997739368864","Tue Oct 24 04:31:42 +0000 2023","1","@GetjzebulonXXIV @yozariam Propaganda rusia itu masif banget di indo. Bahkan dosanya dalam pembantaian muslim di suriah aja sampai ga ketahuan bagi sebagian orang disini. Klo pengen sebagian besar muslim di indo dukung ukriana yah coba ganti presiden nya jgn zelensky yg jelas2 dukung pembantaian di gaza","1716673796671950963","","","in","","0","2","0","https://x.com/undefined/status/1716673796671950963","1289114468",
"1542300902949679104","Thu Jun 30 00:16:04 +0000 2022","1539","Dlm rangka menyambut kunjungan Presiden @jokowi ke Rusia yg membawa misi Perdamaian Perang Rusia-Ukraina anak-anak/siswa SD di Rusia dlm paduan suara mrk menyanyikan LAGU INDONESIA RAYA Makna lagunya terasa skali Tanah tumpah darahku Indonesia hebat Indonesia maju &amp; sejahtera https://t.co/ew1jsr0VKq","1542300902949679104","https://pbs.twimg.com/ext_tw_video_thumb/1542300822096478208/pu/img/fI_b_4N_QudmslVn.jpg","","in","","65","97","339","https://x.com/undefined/status/1542300902949679104","38349153",
"1722068274265968886","Wed Nov 08 05:44:58 +0000 2023","1","@PineksoRoyi1 @ciroooo17 Makanya saya sering nyalahin Ukraina soal kalah propaganda. Entah emang ga ada dana buat itu atau bagaimana. Dia yg ga berusaha tp nyalahin orang indo yg ga mau dukung dia. Rusia sampe punya bajer sekelas Jackson hinkle di Amrik. Itu yg bnr2 nampak blm yg msh abu2","1722128053047001225","","pras18ter","in","","0","1","0","https://x.com/undefined/status/1722128053047001225","1289114468",
"1728277342110581248","Sat Nov 25 05:00:02 +0000 2023","1093","Media Rusia mengapresiasi aktifis kemanusiaan Indonesia saat menjelaskan tentang situasi Gaza dengan begitu jelas. . . . . . Sumber dr telegram infokomando https://t.co/KDUbi8SZlf","1728277342110581248","https://pbs.twimg.com/ext_tw_video_thumb/1728276253155962880/pu/img/9_HW6KZbyVA82RIA.jpg","","in","","25","24","658","https://x.com/undefined/status/1728277342110581248","1339895843042705408",
"1804706899872661911","Sun Jun 23 02:43:49 +0000 2024","831","Saya gak masalah Orang Indonesia mengidolakan Putin &amp; pingin orang kayak dia jadi Presiden Indonesia Karena Negara ini pernah dipimpin Pemimpin seperti Putin ( Soekarno/Soeharto ) Tapi orang Indonesia yang pingin modelan Kim Jong Un jadi Presiden Indonesia itu.. Otaknya dimana? https://t.co/7eEVo3ABge","1804706899872661911","https://pbs.twimg.com/media/GQubXHnaIAAIMRX.jpg","","in","","13","58","90","https://x.com/undefined/status/1804706899872661911","1501070844432650245",
"1513223246623084544","Sun Apr 10 18:31:50 +0000 2022","1460","Breaking ️Di Jerman sedang berlangsung aksi demonstrasi pro-Rusia. https://t.co/ULx72iXN4X","1513223246623084544","https://pbs.twimg.com/media/FQAMhAlXEA0DDmp.jpg","","in","","8","39","243","https://x.com/undefined/status/1513223246623084544","1508855983656751107",
"1778713490955669626","Fri Apr 12 09:15:17 +0000 2024","1087","Russian diplomats in Indonesia have a 'unique' custom of regularly inviting local cosplayers LARPers and/or youngsters dressed as their soldiers to official events:","1778713490955669626","","","en","","17","78","135","https://x.com/undefined/status/1778713490955669626","1123556466273570816",
"1648969885199007745","Thu Apr 20 10:37:09 +0000 2023","1","@TxtdariHI Orang indo sok ngomongin penghapusan penjajahan dipalestina tapi giliran sama ukraina malah dukung penjajahan oleh rusia ura tai","1648999236946776064","","TxtdariHI","in","","0","0","0","https://x.com/undefined/status/1648999236946776064","77960891",
"1722068274265968886","Wed Nov 08 05:42:01 +0000 2023","1","@PineksoRoyi1 @ciroooo17 Yah memang masalah nya disini pihak ukraina sendiri ga berusaha mengimbangi propaganda Rusia. banyak orang indo yg dukung ukraiina nuntut orang indo pro ke ukraina. Agak susah dengan keadaan masyarakat disini. Info soal Ukraina dari Rusia terus di semua platform","1722127312735666464","","PineksoRoyi1","in","","0","1","0","https://x.com/undefined/status/1722127312735666464","1289114468",
"1641771512616353793","Fri Mar 31 11:56:45 +0000 2023","2","Terlepas dari indo mau dukung palestin kek rusia kek atau israel sekalipun ketika berita besar tgl 1 okt 2022 itu muncul secara moral harusnya ga ada orang yg mikir kalau pildun U-20 itu pantas digelar. PSSI hrus disanksi yang berat. That's the price we have to pay. Mikir. https://t.co/Azc5Duv6gH","1641771512616353793","https://pbs.twimg.com/media/Fsi-fVUaQAE_em4.jpg","","in","","0","2","0","https://x.com/undefined/status/1641771512616353793","527360251",
"1801784533165216247","Sat Jun 15 06:41:04 +0000 2024","2","@RandomWorldWar Tapi kok waktu Rusia invasi Ukraina orang Indo banyak yang dukung Rusia ya min. Bahkan saat itu saat pemain bola Ukraina nangis di Konferensi pers dia pun di hujat se Indonesia raya.","1801867504039694523","","RandomWorldWar","in","","0","0","0","https://x.com/undefined/status/1801867504039694523","876408441945837572",
"1641762311361773570","Fri Mar 31 11:20:12 +0000 2023","460","️Indonesia following Thailand will begin to extradite Russians.","1641762311361773570","","","en","","3","14","66","https://x.com/undefined/status/1641762311361773570","49342976",
"1542121524701831168","Wed Jun 29 12:23:17 +0000 2022","1209","Seruan lantang Indonesia untuk menghentikan perang seharusnya dialamatkan scr khusus &amp; langsung ke Presiden Putin krn sangat jelas Rusia yang menyerang Ukraina bukan sebaliknya. https://t.co/sMizzQtqlS","1542121524701831168","","","in","","263","1283","191","https://x.com/undefined/status/1542121524701831168","114428063",
"1512373343504109572","Fri Apr 08 10:14:38 +0000 2022","214","Karena invasi Rusia ke Ukraina bnyk kalangan memframing Putin sbg orang yg sangat kejam. Tapi sbg penganut Kristen orthodoks yg taat dia sangat menghormati umat Islam Terbukti dgn tdk diperbolehkannya tentara muslim Chechnya utk berperang selama Ramadhan. KADRUN NGAJAK DEMO 11 04 https://t.co/jl8hsfe3ZP","1512373343504109572","https://pbs.twimg.com/ext_tw_video_thumb/1512373301003227137/pu/img/hz9oV8WVyHOHN5i9.jpg","","in","","4","11","52","https://x.com/undefined/status/1512373343504109572","799023207294504960",
"1506694552345735168","Thu Mar 24 04:22:15 +0000 2022","0","@astaryn16 Orang-orang Indo lebih banyak yg dukung Rusia sih jadi keknya dia selow.","1506848844558254086","","astaryn16","in","","0","0","0","https://x.com/undefined/status/1506848844558254086","235556079",
"1543246064676810752","Sat Jul 02 14:51:48 +0000 2022","2125","FROM RUSSIA WITH️ . . . Saat banyak teman dlm komen bertanya bgmn hubungan Indonesia &amp; Rusia suatu saat dulu sehingga dlm pertemuan beberapa hari yg lalu antara Jokowi &amp; Putin terlihat lebih alamiah tulisan lama pantas saya naikkan lagi. Sejarah itu pantas utk diceritakan lagi https://t.co/WHeqycsrRN","1543246064676810752","https://pbs.twimg.com/media/FWq0KfFVQAA353b.png","","in","","47","78","604","https://x.com/undefined/status/1543246064676810752","1202108075231989760",
"1510782425126694915","Mon Apr 04 00:52:53 +0000 2022","163","Perang-Sanksi Rusia Meraup Keuntungan TAMBAHAN $321 miliar. Putin https://t.co/7hpnBug1lX","1510782425126694915","https://pbs.twimg.com/media/FPdgmUPVUAM_mTi.jpg","","in","","0","4","26","https://x.com/undefined/status/1510782425126694915","1508855983656751107",
"1569785530971193344","Tue Sep 13 20:30:10 +0000 2022","341","NEWS | Europe | Asia Indonesia a country with 280 million people is about to ignore US sanctions and buy Russian oil. Russia is offering 30% discount Indonesia joining many countries i.e China India that are also buying Russia's affordable oil https://t.co/ibEX9ujHbm","1569785530971193344","https://pbs.twimg.com/media/Fcj_nwYXwAIl6Ek.jpg","","en","","2","6","99","https://x.com/undefined/status/1569785530971193344","1063336350",
"1569162451824017413","Mon Sep 12 03:14:16 +0000 2022","1166","Indonesia is now considering buying Russian oil as fuel prices continue to surge... Again Countries will protect national interests in times of crisis.","1569162451824017413","","","en","","18","22","209","https://x.com/undefined/status/1569162451824017413","837048318865862666",
"1542484577033154560","Thu Jun 30 12:25:55 +0000 2022","959","Pak Jokowi &amp; Ibu Iriana baru tiba Moskow pasukan Rusia sudah mulai di tarik mundur. Juru damainya keren abisss daahh semoga tercipta perdamaian di sana. Rusia musti belajar dari Kodim2 di Indonesia yg selalu pasang Spanduk Damai itu Indah https://t.co/UeyInV6uus","1542484577033154560","https://pbs.twimg.com/media/FWgBjEYakAAN_HJ.jpg","","in","","6","35","152","https://x.com/undefined/status/1542484577033154560","1242673590249484293",
"1506850065742192642","Thu Mar 24 04:27:06 +0000 2022","5124","Dubes Rusia untuk Indonesia mengungkapkan rasa terima kasihnya kepada rakyat Indonesia karena tidak mengusik warga negara Rusia di Indonesia. Dubes juga senang Indonesia tidak ikut melakukan kampanye anti-Rusia seperti yang dilakukan negara lain. https://t.co/LzcYyNituP","1506850065742192642","","","in","","188","781","697","https://x.com/undefined/status/1506850065742192642","69183155",
"1692056457846419787","Thu Aug 17 06:11:11 +0000 2023","630","🇮🇩 On August 17 Indonesia marks the 78th Anniversary of Independence. #RussiaIndonesia ties have always relied on respect &amp; trust. We extend greetings to our Indonesian friends on their national holiday &amp; wish them peace prosperity and all the best! https://t.co/ATDn9El633 https://t.co/iLaXi1x3hl","1692056457846419787","https://pbs.twimg.com/media/F3tkRucW0AAK4wW.jpg","","en","","7","120","143","https://x.com/undefined/status/1692056457846419787","255471924",
"1542760340261597184","Fri Jul 01 06:41:42 +0000 2022","221","Anak-anak Rusia menyanyikan lagu Indonesia Raya ntuk menyambut Presiden @jokowi saat kunjungan kesana kmaren Menghafal lagu kebangsaan Indonesia Raya adlh swatu hal yg sangat sulit bwat Tumenggung Ketoprak Roi Kuro https://t.co/bsxkEFhWv0","1542760340261597184","https://pbs.twimg.com/ext_tw_video_thumb/1542760298712821761/pu/img/H0n9Qd1cu3mEz4Qw.jpg","","in","","1","19","30","https://x.com/undefined/status/1542760340261597184","55200751",
"1816547990070525982","Thu Jul 25 18:56:05 +0000 2024","741","🇮🇩🇷🇺 Indonesia se surra en las sanciones occidentales y comprará petróleo ruso. https://t.co/8QniMMCjDK","1816547990070525982","https://pbs.twimg.com/media/GTWswkSXgAE-4hm.jpg","","es","","3","6","189","https://x.com/undefined/status/1816547990070525982","369846834",
"1569242519187365890","Mon Sep 12 08:32:26 +0000 2022","321","Yg keren itu presiden Rusia ga pamer ga pake rompilah apalah itulah. Diancam negara2 eropa tdk bergeming cuek bebek. Mlh yg krisis skrg negara yg ngancam2 itu. Sdh benar Indonesia ga ikut2an ngancam Rusia! https://t.co/GNOs5uJoKa","1569242519187365890","https://pbs.twimg.com/media/FccRv2KagAIpnJk.jpg","","in","","2","15","32","https://x.com/undefined/status/1569242519187365890","105085302",
"1540587253386207232","Sat Jun 25 06:46:38 +0000 2022","5","Sayangnya banyak orang Indo di bagian pertama malah dukung Rusia yang notabene penjajah. Kan sedih. ","1540587253386207232","","","in","","0","1","0","https://x.com/undefined/status/1540587253386207232","1202899827480088577",
"1553198839321899009","Sat Jul 30 02:00:34 +0000 2022","277","Masa Depan Rusia: Saya: Azerbaijan Uzbekistan Armenia ...? ...? Chechnya Tartar ..? Moldova Tajik ...? -Kami orang Rusia- -kita berdiri bersama- -Vladimir Vladimirovich kami mendukung Anda!!! - https://t.co/VTGQaDNgMo","1553198839321899009","https://pbs.twimg.com/ext_tw_video_thumb/1552916644808343552/pu/img/KvLRMbbt7pdsABOh.jpg","","in","","4","17","37","https://x.com/undefined/status/1553198839321899009","1508855983656751107",
"1714803306198147111","Thu Oct 19 00:39:02 +0000 2023","201","Pertemuan Presiden @jokowi Presiden Rusia Vladimir Putin &amp; Presiden RRT Xi Jinping ( Beijing 17 okt 2023. - Sehat Selalu Pak @jokowi &amp; Ibu Iriana ️ https://t.co/HKGwMzMB4n","1714803306198147111","https://pbs.twimg.com/ext_tw_video_thumb/1714803282735214592/pu/img/r4ck0U7kcdWb94Gw.jpg","","in","","0","6","33","https://x.com/undefined/status/1714803306198147111","799023207294504960",
"1542436679839264768","Thu Jun 30 09:15:36 +0000 2022","721","Pak Jokowi dan Ibu Iriana untuk pertama kalinya akan menginjakkan kaki di Kremlin Moscow Rusia dalam misi perdamaian Rusia - Ukraina Semoga Bapak &amp; Ibu beserta rombongan dalam perlindungan TUHAN Yang Maha Kuasa https://t.co/64TyWfsh3V","1542436679839264768","https://pbs.twimg.com/media/FWfV8k2aQAAgued.jpg","","in","","3","34","64","https://x.com/undefined/status/1542436679839264768","1242673590249484293",
"1680046718531014657","Sat Jul 15 02:48:46 +0000 2023","487"," Indonesia seems to burning their bridges with the Europeans Indonesia imports from Russia throughout 2022: €1.9 billion EU imports from Russia since the invasion began (March-December 2022): €161 billion Who is actually 'helping' Russia?‍️‍️","1680046718531014657","","","en","","2","17","94","https://x.com/undefined/status/1680046718531014657","1123556466273570816",
"1721966014555144707","Tue Nov 07 19:01:05 +0000 2023","0","Ini org awikwok banget bused Mana yg bela ukrain di indo narasinya dah kaya warga mereka terbunuh jutaan orang. Dapet bantuan dari US miliaran dollar buat dipake apaan coba. Jijik banget sebenernya sm perang rusia-ukraina ini","1721966014555144707","","","in","","0","0","0","https://x.com/undefined/status/1721966014555144707","985873275325636610",
"1573664980078972928","Sat Sep 24 13:25:43 +0000 2022","533","Presiden Vladimir Putin menandatangani undang-undang yang mengizinkan orang asing yang bertugas di tentara Rusia untuk mengajukan kewarganegaraan Rusia tanpa izin tinggal https://t.co/jFYkwgUIw7","1573664980078972928","https://pbs.twimg.com/media/FdbH9PSVUAAD7pC.jpg","","in","","5","33","70","https://x.com/undefined/status/1573664980078972928","1508855983656751107",
"1516335132898066434","Tue Apr 19 08:37:22 +0000 2022","439","UPDATE️ RUSIA MEMBERIKAN ULTIMATUM KEPADA SELURUH PASUKAN UKRAINIA UNTUK MELETAKAN SENJATA.","1516335132898066434","","","in","","0","25","50","https://x.com/undefined/status/1516335132898066434","1508855983656751107",
"1508816883994468358","Tue Mar 29 14:42:32 +0000 2022","212","TERKINI Belgium Belanda Ireland dan Republik Czech menghalau keluar 43 diplomat Rusia","1508816883994468358","","","in","","4","4","42","https://x.com/undefined/status/1508816883994468358","2194068895",
"1531492757272793088","Tue May 31 04:31:06 +0000 2022","939","@adriansyahyasin Ini sejak kapan ya orang Rusia jadi banyak banget di Bali malah ada yg bilang orang Ukraina juga sama banyaknya di sana.. kalo dulu kan paling Australia","1531493450092191744","","adriansyahyasin","in","","8","19","25","https://x.com/undefined/status/1531493450092191744","55778977",
"1721695596858466604","Tue Nov 07 01:06:32 +0000 2023","271","Alasan mengapa ada orang Indonesia yang pro-Rusia: 1. Gak paham sejarah 2. Westernophobia. Mereka benci barat dan senang melihat penderitaan orang Barat 3. Kemakan propaganda Rusia dan antek-anteknya di Indonesia Bisa salah satunya atau bahkan ketiga-tiganya sekaligus","1721695596858466604","","","in","","7","15","50","https://x.com/undefined/status/1721695596858466604","1022101929244020736",
"1515114513837981696","Fri Apr 15 23:47:04 +0000 2022","177"," Apa yang dilakukan Rusia terhadap Ukraina hari ini sudah pernah dilakukan Indonesia 59 tahun lalu dengan alasan yang sama 🇲🇨 DWIKORA https://t.co/jzFtddIzlQ","1515114513837981696","https://pbs.twimg.com/media/FQbDTzFaIAExax_.jpg","","in","","1","15","25","https://x.com/undefined/status/1515114513837981696","978113148707160064",
"1542478950055944193","Thu Jun 30 12:03:34 +0000 2022","770","Pasangan Juru Damai dari Indonesia telah sampai di Rusia. Semoga Presiden Putin bisa melunak juga untuk memulai langkah perdamaian dgn Ukraina berdasarkan inisiasi dari Presiden Jokowi. Let's Make Peace...Not War! #PeaceMission https://t.co/fbcT8wtQaC","1542478950055944193","https://pbs.twimg.com/media/FWf8bSIagAAg8uy.jpg","","in","","3","19","56","https://x.com/undefined/status/1542478950055944193","980685208969031680",
"1523568337229279232","Mon May 09 07:39:32 +0000 2022","447","Pidato Vladimir Putin NATO memulai pengembangan militer di wilayah yg berdekatan dengan Rusia. Perang adalah keputusan yang tepat karena mengancam keamanan dan kedaulatan. https://t.co/DBHdFT62P1","1523568337229279232","https://pbs.twimg.com/media/FSTNUZ0VEAEUSPD.jpg","","in","","5","13","49","https://x.com/undefined/status/1523568337229279232","1508855983656751107",
"1779036506688258093","Sat Apr 13 07:03:18 +0000 2024","282","@adriansyahyasin Indonesian: kami anti sosialis-communism Also indonesian: kami dukung rus***","1779042664668975573","","adriansyahyasin","in","","1","3","10","https://x.com/undefined/status/1779042664668975573","1528209145736085504",
"1543092255376179200","Sat Jul 02 04:40:37 +0000 2022","244","We definitely support the efforts of Indonesia 🇮🇩 and the President @jokowi personally to prepare and hold the #G20 meeting that is scheduled to take place in Indonesia this year - #Putin Selengkapnya: https://t.co/106pOhS5Hb https://t.co/CiO01qPRg0","1543092255376179200","https://pbs.twimg.com/media/FWop2xCaUAMzTOB.png","","en","","3","22","43","https://x.com/undefined/status/1543092255376179200","360374306",
"1722045534783873037","Wed Nov 08 00:17:04 +0000 2023","0","Alasan kenapa org Indo dukung Russo: karena di Rusia banyak orang Islam Yang orang Indo tau soal Ukraina: Andriy Shevchenko ","1722045534783873037","","","in","","0","0","0","https://x.com/undefined/status/1722045534783873037","81180731",
"1525047673577152512","Fri May 13 09:37:54 +0000 2022","478","Update️Kegiatan Atase militer AS &amp; Inggris selama parade hari kemenangan 9 Mei di Moskow. Jangan dikira Rusia tidak tahu ada https://t.co/RP7Oj6qJkj","1525047673577152512","https://pbs.twimg.com/ext_tw_video_thumb/1525047420941660160/pu/img/t7JYPaCR-4LdlFtn.jpg","","in","","4","38","98","https://x.com/undefined/status/1525047673577152512","1508855983656751107",
"1516822627297685504","Wed Apr 20 16:54:30 +0000 2022","185","UPDATE️ Presiden Vladimir Putin mendukung gagasan menyanyikan lagu kebangsaan Rusia di sekolah-sekolah dan mengibarkan bendera. Sehari sebelumnya Menteri Pendidikan mengumumkan bahwa upacara semacam itu akan diadakan di lembaga pendidikan pada awal setiap minggu. https://t.co/WPXJCQqfA4","1516822627297685504","https://pbs.twimg.com/ext_tw_video_thumb/1516822501019758593/pu/img/afeZ9QrKxWNT-TBZ.jpg","","in","","4","12","19","https://x.com/undefined/status/1516822627297685504","1508855983656751107",
"1641725199564562432","Fri Mar 31 08:52:44 +0000 2023","3","Rusia itu banyak alasannya aka propagandanya buat nyerang Ukraina. Saya cuma mengamini akademisi ini yang menganalisis knp byk orang di sini pro Putin. https://t.co/o7KmzGiNR2","1641725199564562432","","","in","","0","0","1","https://x.com/undefined/status/1641725199564562432","177202893",
"1665428025415204864","Sun Jun 04 18:39:18 +0000 2023","0","Mayoritas orang Indo kan dukung Rusia karena barat dituduh double standar . Kalo saya jadi Ukraina ya mending netral kagak ke NATO dan Rusia. Itu pendapat saya.","1665428025415204864","","","in","","0","0","0","https://x.com/undefined/status/1665428025415204864","247165013",
