"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1535912016962957312","Sun Jun 12 09:08:55 +0000 2022","234","Dari awal invasi Rusia terhadap Ukraina kita disuguhkan argumen bahwa invasi itu 'wajar' karena Putin terancam oleh ekspansi NATO. Sekarang muncul pernyataan lain dari Putin sendiri. Katanya ini untuk memenuhi destiny untuk ekspansi teritori Rusia. https://t.co/kbaTg32OgP","1535912016962957312","https://pbs.twimg.com/media/FVCn1eHVEAA97n4.jpg","","in","","22","23","60","https://x.com/undefined/status/1535912016962957312","62191233",
"1579700090377494529","Tue Oct 11 05:07:05 +0000 2022","577","Presiden Rusia Vladimir Putin marah dan menuduh Ukraina sebagai penyebab hancurnya jembatan Crimea. Update terbaru sebanyak 84 rudal ditembakkan ke Ukraina atas kemarahan Putin. Akibatnya 14 orang tewas dan puluhan orang alami luka-luka. https://t.co/gEwnw15r8T","1579700090377494529","https://pbs.twimg.com/media/Few42yJUAAAFerJ.jpg","","in","","11","9","108","https://x.com/undefined/status/1579700090377494529","1162545299614662656",
"1512707016409907205","Sat Apr 09 08:20:32 +0000 2022","929","‼️Terkait serangan di Kota Kramatorsk Dua hal sederhana yang menjelaskan mengapa Ukrainalah yang sebenarnya menyerang kota itu bukan Rusia: 1. Pasukan Rusia tidak menggunakan senjata yang dipakai yaitu rudal Tochka U . https://t.co/j3g7fMz33d","1512707016409907205","https://pbs.twimg.com/media/FP42kZWaAAAH1gf.jpg","","in","","19","124","252","https://x.com/undefined/status/1512707016409907205","360374306",
"1542486701251170304","Thu Jun 30 12:34:22 +0000 2022","5444","Ini suatu pertanda Presiden Putin / Rusia sama sekali tidak mengindahkan misi perdamaian Presiden Jokowi ke Rusia. Melakukan bombardir thdp Ukraina pada saat Presiden Jokowi tiba di Moskow. https://t.co/yCureplkIT","1542486701251170304","","","in","","470","1938","1269","https://x.com/undefined/status/1542486701251170304","114428063",
"1736343578878861698","Sun Dec 17 11:12:23 +0000 2023","1533","Sementara itu Isteri Pertama US iaitu Ukraine kini bakal berada di ambang kekalahan sekiranya bantuan US semakin lewat diberikan kepada Tentera Ukraine lapor CNN memetik sumber dalaman Pegawai Kerajaan US dan Barat Ini susulan serangan balas dilancarkan Tentera Ukraine ke atas https://t.co/oyuMuB6zld","1736343578878861698","https://pbs.twimg.com/media/GBi7RwobwAAOEPg.jpg","","in","","10","38","806","https://x.com/undefined/status/1736343578878861698","2194068895",
"1543020062885306368","Fri Jul 01 23:53:45 +0000 2022","1056","Knp Rusia mlh bombardir Ukraina stelah pertemuan dgn presiden indonesia? Artinya pertemuan tsbt tdk mengubah apapun. Simpel aja sik! ","1543020062885306368","","","in","","10","78","126","https://x.com/undefined/status/1543020062885306368","105085302",
"1514465805966082049","Thu Apr 14 04:49:20 +0000 2022","158","Ini adalah Tochka-U Ukraina lain yang menyasar pada struktur sipil.Rezim Ukraina berusaha membunuh warga sipil disini sama sekali tidak ada fasilitas atau unit militer di dekatnya mereka mengebom kota taman bangunan tempat tinggal rumah sakit aktif di Donbass. https://t.co/gHCfLO0HBs","1514465805966082049","https://pbs.twimg.com/ext_tw_video_thumb/1514465597509500932/pu/img/Fq6A_2JMk4dDPqVj.jpg","","in","","4","6","40","https://x.com/undefined/status/1514465805966082049","1508855983656751107",
"1515011378226274307","Fri Apr 15 16:57:14 +0000 2022","232","Rakyat Ukraina sangat santai menanggapi peringatan serangan udara di kotanya Karena mereka tahu Rusia tidak memerangi mereka. Hukum berperang sangat dijunjung tinggi oleh Rusia tidak seperti Amerika dan sekutunya pengeboman dilakukan secara membabi buta dan itu banyak contoh. https://t.co/mQRTgBk8gR","1515011378226274307","https://pbs.twimg.com/ext_tw_video_thumb/1515011344629907460/pu/img/yXJvVGAZjzA_FY6O.jpg","","in","","2","7","58","https://x.com/undefined/status/1515011378226274307","497234852",
"1637326155190792192","Mon Mar 20 08:46:09 +0000 2023","0","@Bridgways gk tau yah kenapa masuk ke timeline gw ini chelsea.. tapi gw cuman blg mampus aja sih buat klean wkwkwkwk daripada nyalahin potter mulu mending nyalahin rusia kenapa nyerang ukraina :/ coba kalau gk diserang masih abramovich kan owner lu","1637737278931087361","","Bridgways","in","","0","0","0","https://x.com/undefined/status/1637737278931087361","929122322",
"1575832506867195907","Fri Sep 30 12:58:41 +0000 2022","729","TERKINI Presiden Putin mengumumkan akan memasukkan Donetsk Kherson Luhansk dan Zaporizhzhia di Ukraine ke dalam Rusia Beluau nyatakan dalam ucapan kemasukan 4 wilayah itu sebentar tadi","1575832506867195907","","","in","","20","15","297","https://x.com/undefined/status/1575832506867195907","2194068895",
